Name,Item No,Vf,Imax,CCT,CRI,Cutout,Beam Angle,Wattage,Batch Code,Stock Code,BIS No,BIS SEC,MRP,MFG BY,IMAGE
Kappa 10,ATFL1030,48V DC,NA,2700K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/27,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F3mpJmJcv%2Fkappa-10-black.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,3000K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/30,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F3mpJmJcv%2Fkappa-10-black.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,3500K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/35,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F3mpJmJcv%2Fkappa-10-black.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,40000K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/40,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F3mpJmJcv%2Fkappa-10-black.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,5000K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/50,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F3mpJmJcv%2Fkappa-10-black.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,2700K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/27/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FC58D7D2p%2Fkappa-10-white.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,3000K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/30/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FC58D7D2p%2Fkappa-10-white.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,3500K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/35/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FC58D7D2p%2Fkappa-10-white.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,40000K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/40/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FC58D7D2p%2Fkappa-10-white.png&output=webp&q=78
Kappa 10,ATFL1030,48V DC,NA,5000K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/50/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11699,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FC58D7D2p%2Fkappa-10-white.png&output=webp&q=78
Kappa 10 Tunable,ATFL1030,48V DC,NA,2700K~6500K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/CT,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F3mpJmJcv%2Fkappa-10-black.png&output=webp&q=78
Kappa 10 Tunable,ATFL1030,48V DC,NA,2700K~6500K, CRI>97, L300*W21.5*H47mm,110°,9W,AJ/CG,ATFL1030/CT/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F3mpJmJcv%2Fkappa-10-black.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,2700K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/27,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F9kt89nTW%2FKappa-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,3000K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/30,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F9kt89nTW%2FKappa-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,3500K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/35,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F9kt89nTW%2FKappa-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,40000K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/40,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F9kt89nTW%2FKappa-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,5000K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/50,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F9kt89nTW%2FKappa-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,2700K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/27/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FR4St3cbS%2FKappa-white-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,3000K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/30/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FR4St3cbS%2FKappa-white-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,3500K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/35/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FR4St3cbS%2FKappa-white-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,40000K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/40/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FR4St3cbS%2FKappa-white-20.png&output=webp&q=78
Kappa 20,ATFL2060,48V DC,NA,5000K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/50/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FR4St3cbS%2FKappa-white-20.png&output=webp&q=78
Kappa 20 Tunable,ATFL2060,48V DC,NA,2700K~6500K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/CT,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,15299,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F9kt89nTW%2FKappa-20.png&output=webp&q=78
Kappa 20 Tunable,ATFL2060,48V DC,NA,2700K~6500K, CRI>97,L600*W22.2*H47.8mm,110°,20W,AJ/CG,ATFL2060/CT/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,15299,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FR4St3cbS%2FKappa-white-20.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,2700K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/27,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FW4C99s81%2FMirach-6-black.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,3000K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/30,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FW4C99s81%2FMirach-6-black.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,3500K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/35,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FW4C99s81%2FMirach-6-black.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,40000K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/40,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FW4C99s81%2FMirach-6-black.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,5000K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/50,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FW4C99s81%2FMirach-6-black.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,2700K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/27/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2Fvx4hx51C%2FMirach-6-White.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,3000K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/30/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2Fvx4hx51C%2FMirach-6-White.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,3500K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/35/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2Fvx4hx51C%2FMirach-6-White.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,40000K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/40/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2Fvx4hx51C%2FMirach-6-White.png&output=webp&q=78
Mirach 6,ATFS0711,48V DC,NA,5000K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/50/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,11999,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2Fvx4hx51C%2FMirach-6-White.png&output=webp&q=78
Mirach 6 Tunable,ATFS0711,48V DC,NA,2700K~6500K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/CT,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13199,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FW4C99s81%2FMirach-6-black.png&output=webp&q=78
Mirach 6 Tunable,ATFS0711,48V DC,NA,2700K~6500K, CRI>97, L118*W22.2*H46.8mm,30°,6W,AJ/CG,ATFS0711/CT/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13199,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2Fvx4hx51C%2FMirach-6-White.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,2700K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/27,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F7xy2QHYT%2Fmirach-12-black.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,3000K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/30,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F7xy2QHYT%2Fmirach-12-black.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,3500K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/35,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F7xy2QHYT%2Fmirach-12-black.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,40000K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/40,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F7xy2QHYT%2Fmirach-12-black.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,5000K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/50,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F7xy2QHYT%2Fmirach-12-black.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,2700K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/27/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FB5Vhnqpf%2Fmirach-12-white.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,3000K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/30/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FB5Vhnqpf%2Fmirach-12-white.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,3500K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/35/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FB5Vhnqpf%2Fmirach-12-white.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,40000K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/40/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FB5Vhnqpf%2Fmirach-12-white.png&output=webp&q=78
Mirach 12,ATFS1523,48V DC,NA,5000K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/50/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,12899,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FB5Vhnqpf%2Fmirach-12-white.png&output=webp&q=78
Mirach 12 Tunable,ATFS1523,48V DC,NA,2700K~6500K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/CT,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2F7xy2QHYT%2Fmirach-12-black.png&output=webp&q=78
Mirach 12 Tunable,ATFS1523,48V DC,NA,2700K~6500K, CRI>97,L 222*W21.5*H47mm,30°,12W,AJ/CG,ATFS1523/CT/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,14099,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FB5Vhnqpf%2Fmirach-12-white.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,2700K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/27,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FPvHQyfKv%2Falmach-6-03-mat-black-default.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,3000K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/30,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FPvHQyfKv%2Falmach-6-03-mat-black-default.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,3500K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/35,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FPvHQyfKv%2Falmach-6-03-mat-black-default.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,40000K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/40,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FPvHQyfKv%2Falmach-6-03-mat-black-default.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,5000K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/50,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FPvHQyfKv%2Falmach-6-03-mat-black-default.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,2700K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/27/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FpvVvKvg9%2Falmach-6-06-white.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,3000K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/30/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FpvVvKvg9%2Falmach-6-06-white.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,3500K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/35/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FpvVvKvg9%2Falmach-6-06-white.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,40000K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/40/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FpvVvKvg9%2Falmach-6-06-white.png&output=webp&q=78
Almach 6,ATAS0711,48V DC,NA,5000K, CRI>97,L131*W21.5*H99mm,30°,6W,AJ/CG,ATAS0711/50/W,R-41231258,IS 10322 (PART 5/SEC 1) : 2012,13649,"Guangdong Sat Technology Co. Ltd., No. 11 Lianbao Rd, Shengfeng District, Xiaolan Town, Zhongshan City, Guangdong, China – 528400",https://wsrv.nl/?url=https%3A%2F%2Fi.ibb.co%2FpvVvKvg9%2Falmach-6-06-white.png&output=webp&q=78
